lead_time,no_of_special_requests,avg_price_per_room,arrival_month,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,type_of_meal_plan,room_type_reserved,booking_status
15,0,90.95,11,10,4,4,0,0,0,1
19,0,75.0,11,2,3,1,0,0,0,1
19,0,80.0,10,6,3,3,0,0,0,1
112,2,92.65,8,24,3,4,0,0,4,1
1,0,70.0,6,17,3,2,1,0,0,1
218,0,49.68,12,9,4,2,0,3,0,0
52,0,140.4,5,31,4,3,0,0,3,1
25,1,85.0,10,18,3,3,0,0,0,1
260,2,100.3,10,7,4,4,2,0,0,0
84,1,60.98,11,5,4,1,0,3,0,1
16,0,165.67,3,25,4,2,1,0,0,0
6,1,196.0,4,23,4,1,1,0,5,1
57,2,137.7,4,21,4,3,0,0,3,1
224,0,65.0,10,2,3,2,1,0,0,1
99,0,80.5,2,19,2,2,0,0,0,1
2,0,77.25,1,7,4,3,0,0,1,1
3,1,177.5,9,19,4,1,1,0,3,1
41,1,87.09,4,22,4,5,2,0,3,1
6,0,68.67,11,24,4,3,2,3,0,1
28,0,70.0,10,5,3,1,1,0,0,0
25,1,110.46,8,22,4,2,1,0,0,1
13,2,186.0,5,14,4,1,1,0,3,1
33,0,64.0,1,25,2,1,1,0,0,1
0,1,50.0,3,10,2,1,0,0,0,1
88,0,112.2,10,5,3,1,1,1,0,1
142,0,85.5,6,28,4,2,0,3,0,0
1,2,129.0,6,22,4,1,0,3,0,1
162,0,60.0,9,17,3,3,0,0,0,1
287,0,100.3,9,29,4,3,1,0,0,0
7,1,141.95,5,30,4,0,1,0,3,1
9,0,70.4,1,28,4,3,1,0,0,1
45,1,102.04,10,4,4,3,0,0,3,1
57,2,126.9,5,21,4,1,1,0,0,1
0,0,135.0,5,24,4,1,0,0,0,0
23,0,109.0,1,2,3,1,2,1,0,1
126,1,114.3,7,8,4,1,0,0,0,1
0,1,116.0,8,7,4,0,2,3,0,1
9,0,95.0,10,20,2,1,0,0,0,1
0,0,162.0,10,1,4,1,2,0,0,1
3,1,78.3,1,9,4,1,1,0,0,1
105,0,150.3,8,26,4,2,1,0,3,0
139,1,77.03,7,25,4,2,1,0,0,1
5,1,76.58,11,10,4,4,0,0,3,1
214,1,80.75,9,23,3,2,1,0,0,1
433,0,70.0,9,8,3,3,0,0,0,0
116,0,61.0,2,28,3,1,2,0,0,0
197,0,160.6,12,21,3,4,1,1,0,1
31,1,67.6,3,7,4,3,1,3,0,1
45,0,99.18,9,5,4,3,1,0,3,1
162,0,70.0,9,17,3,3,0,0,0,1
1,1,67.76,4,22,4,2,0,0,0,1
13,0,66.7,2,22,4,0,1,3,0,1
25,1,94.35,6,12,4,0,2,0,0,1
14,1,114.0,9,15,4,3,0,0,0,1
6,1,166.0,7,11,4,1,1,0,3,1
19,0,85.0,10,2,3,0,2,0,0,1
24,1,0.0,11,18,1,2,0,0,0,1
86,1,105.4,4,25,4,5,3,0,0,0
52,1,125.99,11,9,4,3,0,0,0,0
44,1,102.6,10,2,4,0,2,3,0,1
28,1,115.37,8,28,4,4,2,0,0,0
17,1,135.0,9,25,4,2,2,0,0,1
103,0,55.96,8,22,4,5,2,0,0,1
58,0,153.77,9,5,4,5,2,0,3,1
184,2,164.25,8,17,4,1,0,1,0,0
10,1,79.0,2,13,4,1,0,3,0,1
4,0,95.0,9,13,3,3,0,0,0,1
0,0,0.0,9,18,1,0,2,0,0,1
208,2,90.95,8,29,3,2,1,0,3,1
41,0,74.4,9,18,4,3,2,0,0,1
33,2,152.1,7,1,4,1,0,0,0,1
178,0,112.01,9,2,4,5,2,0,1,0
71,1,86.25,6,28,4,3,0,0,0,1
184,1,139.5,8,17,4,1,0,1,0,0
82,1,81.9,4,1,4,2,1,0,0,1
64,0,46.4,3,12,3,3,2,0,0,1
56,0,80.19,6,20,4,3,1,3,0,0
95,2,72.25,12,4,4,2,2,0,0,1
5,1,100.0,8,25,3,5,2,1,0,1
55,0,109.35,5,30,4,2,1,0,0,0
84,1,76.5,8,6,4,3,0,0,0,0
87,0,90.0,12,17,3,1,2,0,0,1
61,1,74.8,12,22,4,3,2,3,0,1
14,1,69.5,1,23,4,1,1,3,0,1
178,0,103.69,8,31,4,2,0,0,1,0
89,1,113.4,10,3,4,1,1,0,0,1
6,2,137.0,4,5,4,1,0,0,0,1
4,2,97.0,12,13,4,1,0,0,0,1
163,2,123.3,10,26,4,3,0,0,3,0
23,1,154.0,12,3,4,1,2,0,3,1
67,0,75.0,12,2,3,2,1,0,0,1
53,2,158.4,10,16,4,2,2,0,3,1
221,0,71.28,12,31,3,1,1,0,0,1
151,0,70.75,1,19,3,4,0,0,0,1
9,2,177.0,6,17,4,2,0,0,3,1
62,0,109.8,9,4,4,0,1,0,0,0
52,0,139.5,10,10,4,9,3,0,3,0
72,2,159.3,5,1,4,1,2,0,3,1
30,1,146.4,6,29,4,3,0,0,3,1
164,1,96.3,7,1,4,2,0,0,0,1
34,0,108.0,10,2,4,1,2,3,0,0
288,0,107.38,12,25,4,4,2,0,3,1
116,0,1.0,2,28,4,1,2,0,0,1
33,3,57.6,12,1,4,3,1,3,0,1
45,1,125.1,9,18,4,1,2,3,0,1
50,0,98.6,3,28,4,3,1,0,3,0
36,1,107.1,10,16,4,0,1,0,0,0
2,1,81.0,2,6,4,1,0,3,0,1
84,1,105.4,4,27,4,4,0,0,0,1
40,1,176.4,10,15,4,1,0,0,3,0
24,0,89.0,1,6,4,2,0,0,0,1
26,0,115.0,4,15,4,2,0,3,0,0
51,0,71.22,3,13,4,7,4,0,3,1
167,0,122.4,10,1,4,2,2,0,3,0
96,1,121.8,4,10,4,1,2,0,0,1
418,0,107.0,9,26,3,2,1,1,0,0
74,0,186.3,6,15,4,2,0,0,3,0
1,1,95.0,9,1,4,1,0,0,0,1
57,2,115.04,9,21,4,1,0,0,3,1
131,1,105.74,6,17,4,3,2,0,0,1
59,2,123.3,3,28,4,0,1,0,3,1
0,0,69.84,6,23,4,1,0,0,0,1
18,1,79.0,2,24,4,4,0,3,0,0
133,0,124.8,8,16,4,3,0,0,3,0
106,2,72.25,7,8,3,6,2,0,0,1
61,0,140.4,6,17,4,2,0,0,3,0
108,1,120.0,3,24,4,3,2,0,1,1
46,1,79.2,12,16,4,2,1,3,0,1
0,0,83.5,10,25,3,0,2,1,0,1
111,0,150.3,8,14,4,4,2,0,3,0
171,0,137.7,8,22,4,1,1,0,0,0
110,1,70.0,12,9,3,4,0,0,0,1
171,0,111.59,8,30,4,5,2,0,0,0
10,0,109.0,3,17,4,3,0,0,0,0
125,1,114.3,5,7,4,1,2,0,3,1
113,0,85.0,6,30,3,3,1,0,0,0
24,1,139.0,8,2,4,4,0,3,0,1
8,0,94.24,10,29,4,3,1,3,0,1
10,0,107.0,10,2,4,2,2,0,3,0
1,0,65.0,9,27,2,1,0,0,1,1
20,2,104.0,11,24,4,3,0,0,0,1
60,0,60.0,10,12,3,1,1,0,0,1
92,2,79.2,11,12,4,1,2,3,0,0
19,1,126.0,6,12,4,0,1,0,3,1
99,1,93.78,4,10,4,4,2,0,3,0
167,0,130.05,8,12,4,2,2,0,0,0
70,0,109.0,6,15,3,2,0,1,0,1
8,0,79.0,12,9,2,1,0,0,0,1
100,0,143.7,7,21,4,3,0,0,3,0
7,2,160.33,7,4,4,2,1,0,0,1
1,1,184.0,9,13,2,1,0,0,0,1
327,0,88.0,9,9,3,4,2,1,0,1
2,2,122.0,8,17,4,3,1,0,0,1
1,2,154.0,12,6,4,1,0,0,3,1
178,2,127.5,8,10,4,3,0,0,0,0
50,0,60.0,11,13,3,2,1,0,3,1
13,0,63.58,3,13,3,3,2,0,0,1
44,0,91.2,11,19,4,1,1,0,0,0
71,1,126.0,5,10,3,3,0,1,0,1
12,0,79.0,11,23,2,2,0,0,0,1
54,0,123.3,9,2,4,2,1,0,3,0
17,2,114.0,11,12,4,1,1,3,0,1
14,1,134.0,5,30,4,1,1,0,0,1
1,1,97.0,3,15,4,1,0,3,0,1
44,2,98.8,11,22,4,2,0,0,0,1
0,0,65.0,9,7,2,2,1,0,0,1
40,1,112.5,8,28,4,1,2,0,0,1
22,0,67.52,3,6,4,3,2,0,0,1
301,0,109.0,7,30,3,1,1,1,0,0
115,0,89.25,5,2,4,3,1,3,0,0
42,1,85.0,9,24,3,1,0,0,0,1
9,1,151.67,8,26,4,2,1,0,3,0
24,1,74.8,11,17,4,3,1,3,0,1
145,2,134.3,7,30,4,2,2,0,0,1
42,2,143.1,4,29,4,2,1,0,0,1
4,1,211.33,9,14,3,2,1,0,5,1
103,1,168.3,9,13,4,4,0,0,3,0
94,1,110.75,3,28,3,5,1,1,0,1
0,0,144.0,8,11,4,2,0,0,0,1
9,0,89.0,4,19,4,1,0,3,0,0
335,1,90.0,10,13,3,3,0,0,0,1
39,0,87.0,8,14,3,2,0,1,0,1
143,1,132.88,7,28,4,4,2,0,0,1
85,3,125.1,5,13,4,1,0,3,0,1
210,0,72.75,10,8,3,3,1,0,0,1
33,1,75.6,10,7,3,3,0,0,0,1
144,0,92.55,5,25,4,4,1,0,3,1
15,0,138.5,10,6,4,3,0,0,0,1
17,1,156.0,6,4,4,1,0,0,3,1
33,1,80.46,2,23,4,5,0,0,0,1
28,0,76.95,2,5,4,2,2,0,0,0
12,0,94.0,12,14,4,1,0,0,0,1
152,2,74.8,12,18,4,2,2,3,0,1
97,2,68.65,10,19,4,2,1,0,1,1
12,1,109.0,6,8,4,1,0,3,0,1
175,0,105.3,8,2,4,3,0,0,0,0
57,1,66.53,9,19,4,3,2,3,0,1
88,1,112.01,5,29,4,2,2,0,1,1
59,0,95.0,6,4,3,1,2,0,0,1
83,1,96.3,4,7,4,2,0,0,0,1
21,0,151.0,8,15,4,2,1,0,0,0
40,1,127.83,4,30,4,3,2,0,1,1
73,1,87.3,4,5,4,1,0,0,0,1
120,0,85.5,6,27,4,2,1,3,0,1
66,2,105.3,4,23,4,1,0,0,0,1
336,0,84.13,9,21,3,6,2,0,0,1
58,1,132.3,10,10,4,3,1,0,3,0
27,0,167.2,9,9,4,2,2,0,4,1
0,0,125.1,5,24,2,1,0,0,0,1
178,2,99.45,8,10,4,4,0,0,0,1
35,2,148.6,10,15,4,1,1,1,0,1
11,0,95.0,5,9,0,10,5,0,0,0
102,0,40.67,1,3,3,1,2,0,0,1
130,2,139.5,9,29,4,3,0,0,3,1
18,0,80.75,5,21,3,2,2,0,0,1
11,1,87.01,9,6,4,3,0,3,0,1
19,1,81.82,1,1,4,2,1,0,0,1
23,0,96.0,3,10,4,3,1,0,0,0
207,0,95.0,12,30,3,2,1,0,0,1
2,1,121.0,6,7,4,3,0,0,0,1
63,2,88.4,11,17,4,3,1,0,0,1
79,1,183.6,9,15,4,3,2,1,3,0
121,1,119.85,5,31,4,5,2,0,0,1
12,0,89.89,12,10,4,2,2,0,0,1
49,1,79.2,11,21,4,2,1,3,0,0
164,1,94.5,8,4,4,2,0,3,0,1
38,1,107.1,7,2,4,1,0,3,0,1
52,0,140.4,5,11,4,3,0,0,3,0
12,0,75.0,1,15,4,1,0,3,0,1
54,0,62.37,7,7,4,8,2,0,0,1
19,1,114.73,10,5,4,2,0,0,0,1
1,1,108.0,2,27,4,1,2,0,3,1
182,2,117.9,9,30,4,2,0,0,0,0
0,1,0.0,9,9,1,1,0,0,6,1
17,1,173.67,7,28,4,3,0,0,3,1
3,1,161.7,9,22,4,1,0,0,3,1
1,0,65.0,11,19,2,1,0,0,0,1
6,2,148.39,12,18,4,1,2,0,5,1
138,1,121.5,7,25,4,2,1,0,0,1
349,0,80.0,10,4,3,5,1,0,0,0
13,1,97.0,12,8,4,1,0,0,3,1
28,0,121.47,10,8,4,1,1,0,3,1
0,0,139.0,3,20,1,0,1,0,0,1
2,0,123.0,10,18,2,1,2,0,0,1
6,1,67.0,11,16,2,1,0,0,0,1
20,0,75.0,6,29,2,1,0,0,0,1
71,0,87.3,4,1,4,2,0,0,0,0
23,0,125.0,4,10,4,2,2,0,3,1
10,0,129.0,9,3,4,1,0,3,0,0
3,0,67.0,7,21,2,1,0,0,0,1
1,0,65.0,1,14,3,2,0,0,0,1
52,1,130.9,12,17,4,4,2,0,3,1
179,1,76.5,8,23,4,3,2,0,0,1
34,1,66.53,10,6,4,2,0,0,0,1
71,1,116.1,5,7,4,1,1,3,0,0
9,0,85.0,2,21,4,1,2,0,0,0
62,0,78.54,10,16,4,2,0,0,3,1
14,2,136.0,10,26,4,1,1,0,3,1
44,1,60.0,11,11,3,3,0,0,3,1
88,0,58.0,3,12,3,1,1,0,0,1
187,2,134.45,7,11,4,5,2,0,3,0
123,0,108.3,4,29,4,2,1,0,0,0
32,1,83.9,2,22,4,2,1,0,0,1
42,0,94.5,4,11,4,1,1,3,0,1
30,0,157.5,4,14,4,2,0,1,3,0
60,0,98.21,12,29,4,5,0,0,0,1
35,1,121.28,9,25,4,2,2,0,0,1
77,1,118.8,7,26,4,4,0,0,3,1
1,0,154.5,10,18,4,2,0,0,0,1
98,0,91.5,6,26,4,1,2,3,0,0
60,0,65.0,9,21,3,1,1,0,0,1
142,1,76.5,8,9,4,1,2,0,0,1
95,3,132.3,10,6,4,2,0,0,3,1
59,0,104.65,3,25,4,2,2,0,4,1
198,1,159.3,9,22,4,3,0,0,3,0
6,1,74.0,11,8,2,1,0,0,0,1
98,3,108.0,10,9,4,1,2,3,0,1
17,0,95.0,12,10,4,1,0,3,0,1
1,1,112.42,7,6,4,1,0,0,0,1
59,1,108.0,10,10,4,0,1,3,0,1
46,0,100.62,8,29,4,4,1,3,0,1
21,0,194.8,8,19,4,3,2,1,0,1
145,1,76.5,8,15,4,2,2,0,0,1
148,0,100.8,6,2,4,3,0,0,0,1
172,0,95.0,6,24,4,2,0,0,0,0
51,0,159.3,5,7,4,1,2,0,3,0
0,0,146.0,6,28,4,1,0,3,0,1
206,2,96.3,7,25,4,0,1,0,0,1
231,0,64.6,12,27,3,5,0,0,0,1
0,0,195.0,8,10,4,1,0,0,3,1
6,0,127.0,9,11,4,2,1,0,0,0
56,0,130.05,4,23,4,2,2,0,0,0
54,2,143.1,4,30,4,1,1,0,0,1
95,2,151.2,10,17,4,2,1,0,3,1
26,1,131.0,9,3,4,1,1,0,0,1
65,0,136.8,9,7,4,3,0,0,3,0
89,1,79.5,4,9,4,1,2,3,0,1
20,0,85.0,3,6,4,1,2,0,0,0
230,1,137.0,9,6,3,5,0,0,0,0
80,0,135.9,9,25,4,2,2,0,0,1
23,1,133.55,12,30,4,2,2,0,3,1
44,0,157.5,8,31,4,3,0,1,3,0
59,0,67.5,3,9,4,2,0,3,0,0
83,0,123.9,6,3,4,2,1,0,0,1
92,0,52.0,3,5,3,5,2,0,3,1
14,0,132.0,3,30,4,8,2,0,3,0
81,1,76.5,4,3,4,1,2,0,0,1
72,0,75.0,11,24,3,3,0,0,0,1
18,1,120.0,10,29,4,1,2,3,0,0
7,0,65.0,11,2,2,6,2,0,0,1
1,1,88.0,2,25,4,1,0,3,0,1
53,1,119.7,6,30,4,2,0,0,0,1
8,0,56.0,3,1,3,3,0,0,0,1
6,2,149.0,9,15,4,2,0,3,0,1
41,1,107.1,4,4,4,1,1,3,0,0
8,1,160.0,7,17,4,0,2,0,0,1
1,0,75.0,11,1,2,1,0,0,0,1
16,1,148.0,12,30,4,2,0,0,3,1
127,1,160.2,10,18,4,2,0,0,3,1
92,3,113.4,10,3,4,1,1,0,0,1
17,0,95.0,10,3,2,1,1,0,0,1
35,1,157.5,10,7,4,2,0,0,3,1
7,0,184.0,9,14,4,2,0,0,3,0
17,0,108.0,3,4,4,1,0,0,3,1
5,0,151.33,10,6,4,3,0,0,0,1
74,3,132.6,5,21,4,3,2,0,3,1
60,0,140.4,5,27,4,2,1,0,3,0
163,0,79.2,12,2,4,2,0,3,0,0
94,0,137.7,7,14,4,3,0,0,3,0
64,2,111.6,12,26,4,2,1,0,3,1
141,1,103.5,7,14,4,3,0,3,0,1
30,0,85.5,6,19,3,2,2,0,0,1
58,0,121.56,9,10,4,3,2,0,0,1
48,1,79.2,11,6,4,0,1,3,0,1
29,3,166.25,10,5,4,2,0,0,3,1
14,1,96.0,7,20,4,1,0,0,0,1
7,1,140.0,10,3,4,1,1,3,0,1
37,0,88.0,12,10,4,1,1,3,0,0
81,1,152.55,12,7,4,4,0,1,0,1
205,2,85.5,10,18,4,4,0,3,0,0
36,0,64.0,2,11,3,3,0,0,0,1
44,2,189.9,7,9,4,1,0,0,5,1
49,0,105.3,7,9,4,1,1,3,0,0
125,1,79.2,11,16,4,2,0,3,0,1
55,1,94.5,10,9,4,2,0,0,0,1
121,0,62.5,11,16,3,4,2,3,0,1
15,1,137.0,4,20,4,2,0,0,3,1
24,1,95.2,12,25,4,2,2,0,0,1
28,1,133.75,10,3,4,3,1,0,0,1
212,1,129.65,9,26,4,3,1,0,0,0
30,0,87.27,11,11,4,2,1,3,0,1
105,0,70.0,10,12,3,3,0,0,0,1
93,1,90.3,4,6,4,3,0,0,0,1
73,1,149.4,6,16,4,3,0,0,3,1
19,1,88.0,11,18,4,2,0,3,0,1
134,0,89.25,7,13,4,4,0,3,0,1
197,0,97.02,8,23,4,5,2,0,0,0
93,1,122.4,11,3,4,3,0,0,3,1
32,0,73.32,4,18,4,5,1,0,0,1
0,1,110.7,6,9,4,1,0,0,0,1
256,0,106.2,6,28,4,3,0,0,0,0
13,0,137.0,7,8,4,1,0,3,0,0
268,0,78.0,4,8,3,3,2,0,0,1
140,2,131.7,7,3,4,1,2,0,3,1
8,0,85.0,2,16,4,1,0,0,0,1
51,0,65.0,5,22,2,0,1,0,0,1
95,1,140.4,5,6,4,2,1,0,3,1
139,2,116.1,6,15,4,3,0,3,0,1
83,0,80.75,3,28,3,4,1,0,0,1
9,2,159.0,8,15,4,2,1,0,0,1
0,1,109.0,7,29,4,1,0,3,0,1
78,0,107.1,7,4,4,2,1,3,0,0
267,0,121.5,12,31,4,1,1,0,3,1
46,2,135.9,8,14,4,1,2,0,0,1
2,0,95.0,11,25,4,2,0,3,0,1
131,0,94.5,8,15,4,1,2,1,0,0
12,1,141.0,6,19,4,2,2,0,0,1
7,0,85.0,2,22,4,0,1,0,0,0
11,0,113.2,12,30,4,4,0,0,3,1
113,0,105.3,7,12,4,5,2,0,0,0
144,2,91.26,10,23,4,3,2,3,0,1
262,0,73.95,12,26,4,3,1,0,0,0
35,2,74.8,12,2,4,2,2,3,0,1
0,0,119.35,10,7,4,1,0,0,3,1
120,0,108.57,9,28,3,3,0,0,3,1
27,2,104.0,12,7,4,3,0,0,0,1
197,1,85.5,8,1,4,1,1,3,0,1
124,0,99.45,5,5,4,3,1,0,0,1
190,0,95.0,6,22,3,4,1,0,0,1
90,1,135.9,8,4,4,4,2,0,0,0
123,2,139.5,8,11,4,3,0,0,0,0
4,1,64.08,1,25,4,5,3,0,0,1
42,0,116.1,5,12,4,2,0,0,0,1
0,0,95.0,3,23,4,1,0,0,0,1
1,0,85.0,1,28,4,2,0,0,0,1
0,0,65.0,11,3,2,3,0,0,0,1
145,0,72.76,7,1,3,1,0,0,0,1
94,0,96.3,3,9,4,3,0,0,3,1
3,1,131.0,4,27,4,2,0,0,0,1
57,1,79.2,11,11,4,2,0,3,0,1
9,0,75.0,9,20,3,3,2,0,3,1
71,0,75.54,10,30,4,0,1,0,0,0
68,1,89.25,10,11,4,2,2,0,0,0
34,1,109.0,10,29,4,1,1,3,0,0
183,1,105.3,8,8,4,1,1,0,0,0
45,2,86.4,12,8,4,3,0,0,0,1
45,1,124.6,7,2,4,1,2,3,0,0
1,1,116.0,4,8,4,2,2,0,0,1
1,0,85.0,1,23,4,1,0,0,0,1
79,1,56.94,3,12,4,5,2,0,0,1
70,0,173.35,4,8,3,2,2,0,4,1
11,0,67.5,1,16,4,1,2,3,0,1
255,1,84.43,10,12,4,4,0,3,0,0
78,0,117.9,8,7,4,0,1,0,0,0
81,0,135.15,5,15,4,3,2,0,0,0
1,0,76.0,2,29,3,2,1,0,0,1
190,1,175.1,9,30,4,2,2,0,5,0
38,0,60.0,11,5,3,3,1,0,3,1
230,1,119.85,9,18,4,2,2,0,0,0
0,1,105.75,5,31,4,2,0,0,0,1
34,0,76.5,6,28,3,3,0,0,0,1
49,2,79.2,11,3,4,2,0,3,0,1
71,1,80.75,6,17,3,2,2,0,0,1
105,0,117.3,5,5,4,3,0,0,0,0
3,0,153.0,8,13,4,1,0,3,5,1
50,1,76.92,6,22,4,1,0,0,0,1
29,0,64.8,3,23,3,3,0,3,0,1
13,0,89.39,12,3,4,4,2,0,0,1
28,1,332.57,6,2,4,3,0,0,5,1
47,1,60.0,11,7,3,2,2,0,3,1
41,1,158.95,7,31,3,3,2,0,4,1
38,1,77.86,12,2,4,2,2,0,1,1
39,2,94.5,9,13,4,2,2,0,0,1
267,1,128.7,10,26,4,3,0,0,3,0
129,0,132.3,10,10,4,5,1,0,3,0
2,1,91.0,6,14,4,1,0,0,0,1
62,0,89.24,5,9,3,1,1,0,0,1
44,0,80.3,2,19,4,2,1,0,0,1
4,0,115.0,9,15,3,2,0,0,0,1
89,1,96.3,4,12,4,3,0,0,0,1
113,0,150.3,8,23,4,2,0,0,3,0
49,1,112.2,4,10,4,2,2,0,3,1
95,0,80.75,5,6,3,2,1,0,0,1
52,1,186.3,7,31,4,0,2,0,3,1
56,1,116.1,5,13,4,2,1,3,0,1
154,1,120.7,7,7,4,3,2,0,3,0
153,2,186.3,8,20,4,1,2,0,5,0
2,0,58.0,12,9,3,3,0,0,0,1
103,1,113.05,12,27,3,3,0,0,4,1
2,2,90.0,8,8,4,2,2,0,0,1
95,1,121.5,5,21,4,1,1,0,0,0
119,0,139.95,7,31,4,2,2,0,3,1
308,2,78.3,11,23,4,3,0,0,0,0
25,4,155.67,9,16,4,2,1,0,0,1
5,1,65.0,9,28,2,4,0,0,0,1
5,1,159.0,9,15,4,1,0,0,0,1
49,1,126.9,7,17,4,2,2,0,0,1
87,0,85.0,5,22,3,5,2,3,0,1
130,1,110.7,10,21,4,2,0,0,1,1
81,1,67.5,3,9,4,3,0,3,0,1
43,1,144.76,9,25,4,2,2,1,3,1
21,1,58.65,9,10,3,3,1,0,0,1
59,2,72.25,10,29,4,3,0,0,0,1
26,1,87.78,12,5,4,1,1,0,3,1
4,0,79.0,2,13,4,1,0,3,0,1
7,1,134.0,4,16,4,1,1,0,0,1
8,1,130.0,2,26,4,2,1,0,3,1
53,2,89.4,5,18,4,1,0,3,0,1
88,1,207.9,9,24,4,1,2,0,5,0
116,2,79.2,12,17,4,1,2,3,0,1
0,0,92.0,8,8,4,0,1,3,0,1
34,2,103.5,10,12,4,1,1,0,0,1
12,0,71.0,1,19,3,2,0,0,0,1
4,0,87.2,8,1,4,0,1,3,0,1
224,1,96.3,10,29,4,1,2,0,0,0
20,1,124.16,11,6,4,2,2,0,0,1
115,0,58.0,3,28,3,3,1,0,0,1
9,1,89.0,1,4,4,0,1,0,0,1
10,0,97.0,12,11,4,1,0,0,3,1
105,0,83.05,12,26,4,1,1,0,0,1
38,0,177.3,4,21,4,3,1,0,5,0
175,1,99.45,8,2,4,4,0,0,0,1
95,0,75.1,3,23,4,3,0,3,0,1
0,0,62.0,10,30,3,5,2,0,0,1
40,0,90.27,10,21,4,4,0,1,0,1
34,0,80.0,12,1,2,3,0,0,0,1
41,3,120.0,10,28,4,1,0,0,0,1
40,2,149.4,8,13,4,2,2,0,3,1
40,1,136.89,9,27,4,2,0,0,0,0
0,0,101.0,11,3,4,1,0,0,0,1
100,2,210.6,5,15,4,0,2,1,3,0
25,0,87.33,12,27,3,5,1,0,0,1
263,0,67.0,9,21,3,0,1,0,0,1
1,0,89.0,3,22,4,1,0,3,0,1
42,2,88.0,11,23,4,1,0,3,0,1
30,1,92.9,3,8,4,4,0,0,0,1
174,0,70.0,10,10,3,1,1,0,0,0
4,0,110.71,10,24,4,0,1,3,3,1
103,0,126.9,6,11,4,1,1,0,0,0
219,1,76.67,9,4,3,2,1,0,0,1
132,1,107.0,4,6,4,2,0,0,0,0
4,0,65.0,10,6,2,3,0,0,0,1
39,1,142.8,3,24,4,3,0,0,0,1
116,1,73.77,4,28,4,5,2,0,0,1
138,0,102.25,7,5,3,5,1,1,0,1
1,0,102.6,10,13,4,1,0,3,0,1
63,2,91.63,11,9,4,4,1,0,0,0
57,0,78.3,3,11,4,2,1,0,0,0
60,1,107.1,3,31,4,3,0,0,0,0
207,0,63.75,8,8,3,0,1,3,0,1
177,0,100.0,6,3,3,2,0,0,0,0
44,0,2.0,1,2,1,1,1,0,0,1
37,3,99.48,11,14,4,4,1,1,3,1
133,1,121.5,6,9,4,3,0,0,0,1
43,1,82.72,12,16,4,3,2,3,0,1
1,0,158.0,5,6,4,2,0,0,0,1
30,0,139.28,10,2,4,2,2,0,0,0
151,0,136.12,8,4,4,5,2,0,0,0
135,1,90.0,6,28,4,2,0,3,0,1
95,0,127.8,7,6,4,4,0,0,3,0
110,2,119.0,12,16,4,3,2,0,3,0
217,0,96.3,8,10,4,2,0,0,0,0
34,0,75.0,10,30,3,2,2,0,0,1
19,0,99.2,8,31,4,1,0,0,0,0
158,2,121.55,6,30,4,3,1,0,3,0
137,0,83.47,8,17,3,4,1,1,0,1
28,2,116.56,9,19,4,3,2,0,0,1
0,0,65.0,7,27,2,2,1,0,0,1
0,2,115.0,9,18,4,1,0,3,3,1
9,1,156.0,8,12,4,2,0,0,0,0
5,0,89.0,4,19,4,1,0,3,0,1
79,1,95.2,4,4,4,3,1,0,3,1
110,0,94.5,7,25,3,1,2,1,0,0
23,1,115.0,4,27,4,1,0,3,0,1
118,0,90.9,4,16,4,1,0,0,0,0
5,1,98.1,10,5,4,3,0,3,0,1
219,0,92.65,10,6,4,3,1,3,0,0
4,1,80.79,11,27,4,4,2,0,0,1
120,0,94.5,7,18,4,1,1,3,0,1
238,0,80.75,9,9,3,1,0,0,0,1
51,0,121.2,9,24,3,3,0,0,0,1
1,1,106.0,2,1,4,0,1,0,3,1
23,1,119.0,10,20,4,2,0,3,0,0
70,2,68.0,3,16,4,4,0,3,0,1
259,0,90.0,5,5,3,3,0,0,0,0
41,0,118.0,11,2,4,2,0,0,3,1
4,1,151.0,7,6,4,3,0,0,0,1
29,1,129.73,8,15,4,2,1,3,0,0
1,1,72.0,12,5,3,2,2,0,0,1
82,0,95.0,9,22,3,3,1,0,0,0
315,0,160.0,9,30,3,2,1,1,0,0
160,0,146.7,8,22,4,2,1,0,3,0
12,3,131.5,8,14,4,2,2,3,0,1
40,0,126.9,5,7,4,1,0,0,0,1
67,1,89.24,3,26,3,1,0,0,0,1
36,0,97.2,10,3,4,1,1,3,0,0
36,1,67.32,3,29,3,2,0,0,0,1
107,0,58.0,3,17,3,3,0,0,0,1
3,0,131.0,7,24,4,0,1,0,0,1
193,0,65.0,10,15,4,3,0,0,0,0
57,1,140.4,5,28,4,5,2,0,3,0
265,0,90.0,6,24,3,2,0,1,0,1
87,1,85.0,9,2,3,7,2,0,0,1
67,1,75.54,9,5,4,2,1,0,0,1
58,1,66.45,2,29,4,7,3,0,0,1
7,1,126.0,9,19,4,2,2,0,0,1
94,1,125.1,4,28,4,2,0,0,3,1
14,0,127.0,5,23,4,2,1,0,0,0
31,1,76.23,12,19,4,1,0,3,0,1
0,1,45.0,1,6,3,2,0,0,0,1
166,0,99.45,6,29,4,4,0,0,3,0
16,1,89.0,11,17,4,2,0,3,0,1
74,0,80.0,9,18,3,2,0,1,0,1
53,2,72.76,7,18,4,2,1,3,0,1
24,2,88.0,12,4,4,1,2,3,0,1
203,0,80.75,9,5,3,2,1,0,0,1
0,1,97.0,6,23,4,1,0,0,0,1
1,1,71.69,12,24,4,1,1,0,0,1
48,0,68.0,12,1,3,3,2,0,0,1
